"depths","times","stages"
1,0,1
3,60,1
5,120,1
7,180,1
7,240,1
9,300,1
9,360,1
10,420,1
12,480,1
13,540,1
13,600,1
14,660,1
14,720,2
14,780,2
14,840,2
14,900,2
14,960,2
14,1020,2
14,1080,2
14,1140,2
14,1200,2
14,1260,2
14,1320,2
13,1380,3
13,1440,3
13,1500,3
13,1560,3
13,1620,3
13,1680,3
13,1740,3
13,1800,3
13,1860,3
13,1920,3
13,1980,3
13,2040,3
12,2100,3
12,2160,3
12,2220,3
12,2280,3
12,2340,3
12,2400,3
11,2460,3
11,2520,3
11,2580,3
11,2640,3
11,2700,3
11,2760,3
11,2820,3
11,2880,3
11,2940,3
8,3000,3
8,3060,3
7,3120,3
6,3180,3
6,3240,3
6,3300,3
6,3360,3
6,3420,3
3,3480,3
2,3540,3
1,3600,3
